speakerid,L1,L1_coded,L1_American,L1_Arabic,L1_Australian,L1_British,L1_Canadian,L1_Dutch,L1_French,L1_German,L1_Italian,L1_Japanese,L1_Korean,L1_Mandarin,L1_Polish,L1_Russian,L1_Spanish,L1_Swedish,L1_Thai,L1_Vietnamese,sex,sex_0,sex_1,age_of_english_onset,pitch-code,tone-code,vowels,age,english_experience,wer,mer
970,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,6,40,93,1,1
2627,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,6,45,93,1,1
1455,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,6,29,93,0.47826087,0.47826087
1433,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,5,20,93,0.434782609,0.434782609
2425,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,6,20,93,0.347826087,0.338028169
2883,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,1,6,22,93,0.246376812,0.246376812
2541,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,18,25,93,0.246376812,0.246376812
449,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,5,31,93,0.217391304,0.217391304
2105,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,6,24,93,0.202898551,0.202898551
1229,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,5,20,93,0.202898551,0.202898551
2560,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,6,24,93,0.188405797,0.185714286
2777,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,10,23,93,0.173913044,0.173913044
2435,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,6,22,93,0.173913044,0.173913044
448,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,18,23,93,0.173913044,0.173913044
2098,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,10,22,93,0.188405797,0.173333333
2423,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,6,22,93,0.188405797,0.173333333
2117,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,1,6,24,93,0.173913044,0.169014085
2950,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,6,39,93,0.144927536,0.144927536
2269,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,10,29,93,0.144927536,0.144927536
2545,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,18,26,93,0.144927536,0.144927536
1829,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,18,69,93,0.144927536,0.144927536
2639,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,6,21,93,0.144927536,0.142857143
2881,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,6,21,93,0.130434783,0.130434783
2699,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,6,24,93,0.130434783,0.130434783
2539,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,6,29,93,0.130434783,0.130434783
2546,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,6,32,93,0.130434783,0.130434783
1347,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,5,63,93,0.130434783,0.128571429
2843,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,1,0,5,22,93,0.115942029,0.115942029
2457,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,10,31,93,0.115942029,0.115942029
2772,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,6,21,93,0.115942029,0.115942029
2641,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,6,29,93,0.115942029,0.115942029
309,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,6,23,93,0.115942029,0.115942029
2298,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,5,26,93,0.115942029,0.115942029
2995,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,18,38,93,0.115942029,0.115942029
2548,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,18,25,93,0.115942029,0.115942029
2607,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,6,28,93,0.101449275,0.101449275
2625,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,6,24,93,0.101449275,0.101449275
2624,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,6,30,93,0.101449275,0.101449275
2273,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,6,49,93,0.101449275,0.101449275
2614,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,5,29,93,0.101449275,0.101449275
1421,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,6,25,93,0.101449275,0.1
2153,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,6,21,93,0.101449275,0.094594595
2798,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,6,22,93,0.086956522,0.086956522
1549,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,8,24,93,0.086956522,0.086956522
2626,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,6,23,93,0.086956522,0.086956522
2814,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,16,19,93,0.086956522,0.085714286
2912,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,6,21,93,0.072463768,0.072463768
1753,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,6,20,93,0.072463768,0.072463768
2966,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,5,39,93,0.072463768,0.072463768
2150,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,5,20,93,0.072463768,0.072463768
1869,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,5,30,93,0.072463768,0.072463768
338,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,5,22,93,0.072463768,0.072463768
620,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,1,0,17,26,93,0.072463768,0.072463768
2131,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,18,19,93,0.072463768,0.072463768
1565,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,6,22,93,0.057971014,0.057971014
658,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,16,19,93,0.057971014,0.057971014
2774,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,1,0,17,24,93,0.057971014,0.057971014
2064,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,8,21,93,0.057971014,0.057142857
2216,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,6,27,93,0.043478261,0.043478261
1300,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,11,29,93,0.043478261,0.043478261
1696,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,10,18,93,0.043478261,0.043478261
2065,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,1,0,17,31,93,0.043478261,0.043478261
2913,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,6,19,93,0.028985507,0.028985507
1841,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,6,47,93,0.028985507,0.028985507
1441,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,1,0,17,23,93,0.028985507,0.028985507
2980,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,1,11,31,93,0.028985507,0.028985507
2264,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,10,20,93,0.014492754,0.014492754
1117,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,10,25,93,0.014492754,0.014492754
2000,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,1,6,23,93,0.014492754,0.014492754
2827,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,5,19,93,0.014492754,0.014492754
2715,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,7,26,92,1,0.985714286
1007,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,10,21,92,0.637681159,0.637681159
326,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,5,25,92,0.391304348,0.391304348
2781,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,10,21,92,0.231884058,0.231884058
1686,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,7,21,92,0.217391304,0.217391304
2537,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,16,18,92,0.202898551,0.202898551
733,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,7,20,92,0.188405797,0.188405797
1644,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0,1,6,28,92,0.173913044,0.173913044
2536,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,16,18,92,0.15942029,0.15942029
2569,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,11,19,92,0.15942029,0.154929578
2554,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0,1,6,26,92,0.144927536,0.144927536
2355,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0,1,6,20,92,0.144927536,0.144927536
2741,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,6,22,92,0.130434783,0.130434783
1732,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,5,22,92,0.130434783,0.126760563
1426,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,6,29,92,0.115942029,0.115942029
1145,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,10,19,92,0.115942029,0.115942029
2726,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,1,6,24,92,0.115942029,0.115942029
2461,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,1,6,27,92,0.115942029,0.115942029
2291,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0,1,6,21,92,0.115942029,0.115942029
2369,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,6,23,92,0.115942029,0.115942029
1744,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,5,58,92,0.115942029,0.115942029
2795,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8,0,1,11,19,92,0.115942029,0.114285714
2983,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,16,22,92,0.101449275,0.101449275
619,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,7,18,92,0.101449275,0.101449275
3028,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,10,23,92,0.101449275,0.101449275
2520,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,10,20,92,0.101449275,0.101449275
2151,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,11,23,92,0.101449275,0.101449275
1695,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,5,19,92,0.101449275,0.1
761,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,7,20,92,0.086956522,0.086956522
553,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,7,24,92,0.086956522,0.086956522
2477,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,1,6,23,92,0.086956522,0.086956522
2447,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,1,6,23,92,0.086956522,0.086956522
1774,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,8,0,0,6,23,92,0.086956522,0.086956522
2602,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,5,21,92,0.086956522,0.086956522
1861,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8,1,0,17,20,92,0.086956522,0.086956522
1721,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0,1,18,33,92,0.086956522,0.086956522
2829,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,5,19,92,0.086956522,0.084507042
1681,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,16,32,92,0.072463768,0.072463768
1043,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,7,20,92,0.072463768,0.072463768
2515,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,10,29,92,0.072463768,0.072463768
1460,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,6,26,92,0.057971014,0.057971014
1551,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,11,36,92,0.057971014,0.057971014
1275,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,11,22,92,0.057971014,0.057971014
892,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,10,22,92,0.057971014,0.057971014
2864,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,6,23,92,0.043478261,0.043478261
1133,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,6,19,92,0.043478261,0.043478261
1846,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,16,25,92,0.043478261,0.043478261
1567,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,16,22,92,0.043478261,0.043478261
2779,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,16,25,92,0.043478261,0.043478261
2574,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,16,19,92,0.043478261,0.043478261
616,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,16,22,92,0.043478261,0.043478261
194,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,16,28,92,0.043478261,0.043478261
1653,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,8,21,92,0.043478261,0.043478261
1278,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,8,19,92,0.043478261,0.043478261
1932,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,8,0,0,6,27,92,0.043478261,0.043478261
2729,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,5,20,92,0.043478261,0.043478261
1949,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,5,49,92,0.043478261,0.043478261
3003,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,16,21,92,0.028985507,0.028985507
2940,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,1,0,5,44,92,0.028985507,0.028985507
1687,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,10,19,92,0.028985507,0.028985507
626,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,8,0,0,8,26,92,0.028985507,0.028985507
2260,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,5,23,92,0.028985507,0.028985507
2142,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,5,65,92,0.028985507,0.028985507
2016,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,5,59,92,0.028985507,0.028985507
838,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,5,22,92,0.028985507,0.028985507
1992,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,1,0,17,42,92,0.028985507,0.028985507
1424,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,16,22,92,0.014492754,0.014492754
2942,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0,1,6,31,92,0.014492754,0.014492754
17,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,6,24,91,1,1
2617,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9,0,0,6,33,91,1,1
397,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9,0,1,11,28,91,1,1
1700,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,6,34,91,0.246376812,0.23943662
2488,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,6,22,91,0.217391304,0.208333333
2796,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,1,11,23,91,0.202898551,0.2
2642,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9,0,0,6,31,91,0.188405797,0.185714286
2679,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,6,24,91,0.15942029,0.15942029
2677,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,6,24,91,0.144927536,0.144927536
2529,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,6,26,91,0.144927536,0.144927536
811,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,16,20,91,0.130434783,0.130434783
2678,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,6,25,91,0.130434783,0.130434783
2934,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,5,19,91,0.130434783,0.130434783
2877,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,6,27,91,0.115942029,0.115942029
1245,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,0,0,8,25,91,0.115942029,0.115942029
2891,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,6,19,91,0.115942029,0.114285714
810,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,5,36,91,0.115942029,0.114285714
2270,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,0,0,10,22,91,0.101449275,0.101449275
2494,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,6,27,91,0.101449275,0.101449275
331,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9,0,0,5,22,91,0.101449275,0.101449275
2878,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,6,25,91,0.101449275,0.1
1394,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,6,19,91,0.101449275,0.094594595
2473,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,16,54,91,0.086956522,0.086956522
2534,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,0,0,10,24,91,0.086956522,0.086956522
2265,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,0,0,10,29,91,0.086956522,0.086956522
1749,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,0,0,8,21,91,0.086956522,0.086956522
2633,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,6,30,91,0.086956522,0.086956522
2272,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,0,10,25,91,0.072463768,0.072463768
3005,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,6,51,91,0.072463768,0.072463768
1788,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,6,25,91,0.072463768,0.072463768
482,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,0,8,22,91,0.072463768,0.072463768
1435,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,5,54,91,0.072463768,0.072463768
1529,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9,0,1,11,24,91,0.072463768,0.072463768
2740,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,16,18,91,0.057971014,0.057971014
2244,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,0,0,10,25,91,0.057971014,0.057971014
1752,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1,0,17,23,91,0.057971014,0.057971014
2489,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,1,11,23,91,0.057971014,0.057971014
1702,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,6,55,91,0.057971014,0.057142857
1065,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,9,1,0,17,19,91,0.057971014,0.057142857
2114,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,6,24,91,0.043478261,0.043478261
1484,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,11,25,91,0.043478261,0.043478261
1636,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,6,43,91,0.043478261,0.043478261
2949,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9,0,0,5,31,91,0.043478261,0.043478261
1840,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,5,23,91,0.043478261,0.043478261
1401,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,5,55,91,0.043478261,0.043478261
