speakerid,L1,L1_coded,L1_American,L1_Arabic,L1_Australian,L1_British,L1_Canadian,L1_Dutch,L1_French,L1_German,L1_Italian,L1_Japanese,L1_Korean,L1_Mandarin,L1_Polish,L1_Russian,L1_Spanish,L1_Swedish,L1_Thai,L1_Vietnamese,sex,sex_0,sex_1,age_of_english_onset,pitch-code,tone-code,prosody,Vowels,Vowel_difference,Age,English_experience,WER,MER
1793,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,0,1,2,6,-8,26,94,0.144927536,0.144927536
1541,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,2,6,-8,25,94,0.043478261,0.043478261
259,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,0,1,2,6,-8,24,94,0.15942029,0.146666667
2189,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,8,-6,21,94,0.043478261,0.043478261
1738,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,8,-6,19,94,0.043478261,0.043478261
728,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,8,-6,20,94,0.101449275,0.101449275
2931,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,6,-8,23,94,0.086956522,0.086956522
2636,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,6,-8,33,94,0.188405797,0.188405797
2629,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,6,-8,21,94,0.115942029,0.115942029
2137,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,0,0,0,6,-8,29,94,0.043478261,0.043478261
2107,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,0,0,0,6,-8,26,94,0.086956522,0.086956522
1947,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,0,0,0,6,-8,29,94,0.028985507,0.028985507
1254,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,6,-8,21,94,0.101449275,0.101449275
303,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,0,0,0,6,-8,35,94,0.028985507,0.028985507
3023,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,21,94,0.028985507,0.028985507
3019,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,0,0,0,5,-9,50,94,0.072463768,0.072463768
2861,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,0,0,0,5,-9,32,94,0.028985507,0.028985507
2401,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,41,94,0.028985507,0.028985507
2393,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,0,0,0,5,-9,32,94,0.057971014,0.057971014
2317,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,55,94,0.188405797,0.185714286
2026,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,45,94,0.115942029,0.115942029
1747,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,37,94,0.072463768,0.072463768
1439,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,19,94,0.130434783,0.128571429
1399,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,0,0,0,5,-9,44,94,0.028985507,0.028985507
1231,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,24,94,0.014492754,0.014492754
797,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,33,94,0.028985507,0.028985507
753,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,20,94,0.15942029,0.15942029
732,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,31,94,0.043478261,0.042857143
731,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,21,94,0.043478261,0.043478261
706,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,25,94,0.014492754,0.014492754
644,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,20,94,0.347826087,0.342857143
341,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,5,-9,18,94,0.115942029,0.115942029
1488,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,1,2,18,4,30,94,0.072463768,0.072463768
1103,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,0,1,2,18,4,18,94,0.028985507,0.028985507
2872,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,2,11,-3,22,94,0.057971014,0.057971014
2188,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6,0,1,2,11,-3,21,94,0.144927536,0.144927536
1562,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,2,11,-3,23,94,0.144927536,0.144927536
2950,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,-8,39,93,0.144927536,0.144927536
2913,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,6,-8,19,93,0.028985507,0.028985507
2912,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,6,-8,21,93,0.072463768,0.072463768
2607,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,6,-8,28,93,0.101449275,0.101449275
2425,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,-8,20,93,0.347826087,0.338028169
2216,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,-8,27,93,0.043478261,0.043478261
2153,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,-8,21,93,0.101449275,0.094594595
1841,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,6,-8,47,93,0.028985507,0.028985507
1753,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,-8,20,93,0.072463768,0.072463768
1565,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,-8,22,93,0.057971014,0.057971014
1455,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,6,-8,29,93,0.47826087,0.47826087
1421,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,-8,25,93,0.101449275,0.1
970,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,-8,40,93,1,1
1300,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,11,-3,29,93,0.043478261,0.043478261
2814,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,16,2,19,93,0.086956522,0.085714286
658,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,16,2,19,93,0.057971014,0.057971014
2843,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1,5,-9,22,93,0.115942029,0.115942029
2777,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,0,10,-4,23,93,0.173913044,0.173913044
2457,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,0,10,-4,31,93,0.115942029,0.115942029
2269,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,10,-4,29,93,0.144927536,0.144927536
2264,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,0,10,-4,20,93,0.014492754,0.014492754
2098,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,0,10,-4,22,93,0.188405797,0.173333333
1696,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,0,10,-4,18,93,0.043478261,0.043478261
1117,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,10,-4,25,93,0.014492754,0.014492754
2883,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,1,2,6,-8,22,93,0.246376812,0.246376812
2881,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,2,6,-8,21,93,0.130434783,0.130434783
2798,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,2,6,-8,22,93,0.086956522,0.086956522
2772,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,2,6,-8,21,93,0.115942029,0.115942029
2699,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,2,6,-8,24,93,0.130434783,0.130434783
2560,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,2,6,-8,24,93,0.188405797,0.185714286
2539,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,2,6,-8,29,93,0.130434783,0.130434783
2435,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,2,6,-8,22,93,0.173913044,0.173913044
2423,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,1,2,6,-8,22,93,0.188405797,0.173333333
2117,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,1,2,6,-8,24,93,0.173913044,0.169014085
2000,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,1,2,6,-8,23,93,0.014492754,0.014492754
2064,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,8,-6,21,93,0.057971014,0.057142857
1549,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,8,-6,24,93,0.086956522,0.086956522
2641,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,6,-8,29,93,0.115942029,0.115942029
2639,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,6,-8,21,93,0.144927536,0.142857143
2627,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,6,-8,45,93,1,1
2626,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,6,-8,23,93,0.086956522,0.086956522
2625,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,6,-8,24,93,0.101449275,0.101449275
2624,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,6,-8,30,93,0.101449275,0.101449275
2546,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,6,-8,32,93,0.130434783,0.130434783
2273,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,6,-8,49,93,0.101449275,0.101449275
2105,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,6,-8,24,93,0.202898551,0.202898551
309,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,6,-8,23,93,0.115942029,0.115942029
2966,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,5,-9,39,93,0.072463768,0.072463768
2827,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,0,5,-9,19,93,0.014492754,0.014492754
2614,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,5,-9,29,93,0.101449275,0.101449275
2298,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,0,5,-9,26,93,0.115942029,0.115942029
2150,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,5,-9,20,93,0.072463768,0.072463768
1869,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,0,5,-9,30,93,0.072463768,0.072463768
1433,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,0,5,-9,20,93,0.434782609,0.434782609
1347,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,0,5,-9,63,93,0.130434783,0.128571429
1229,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,0,5,-9,20,93,0.202898551,0.202898551
449,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,0,0,5,-9,31,93,0.217391304,0.217391304
338,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,5,-9,22,93,0.072463768,0.072463768
2774,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,1,0,1,17,3,24,93,0.057971014,0.057971014
2065,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,1,0,1,17,3,31,93,0.043478261,0.043478261
1441,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,1,0,1,17,3,23,93,0.028985507,0.028985507
620,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,1,0,1,17,3,26,93,0.072463768,0.072463768
2995,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,2,18,4,38,93,0.115942029,0.115942029
2548,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,2,18,4,25,93,0.115942029,0.115942029
2545,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,2,18,4,26,93,0.144927536,0.144927536
2541,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,2,18,4,25,93,0.246376812,0.246376812
2131,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,2,18,4,19,93,0.072463768,0.072463768
1829,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,2,18,4,69,93,0.144927536,0.144927536
448,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,2,18,4,23,93,0.173913044,0.173913044
2980,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,1,2,11,-3,31,93,0.028985507,0.028985507
2864,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,6,-8,23,92,0.043478261,0.043478261
2741,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,6,-8,22,92,0.130434783,0.130434783
1460,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,6,-8,26,92,0.057971014,0.057971014
1426,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,6,-8,29,92,0.115942029,0.115942029
1133,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,6,-8,19,92,0.043478261,0.043478261
1551,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,11,-3,36,92,0.057971014,0.057971014
1275,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,11,-3,22,92,0.057971014,0.057971014
2537,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,16,2,18,92,0.202898551,0.202898551
2536,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,16,2,18,92,0.15942029,0.15942029
1846,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,16,2,25,92,0.043478261,0.043478261
1567,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,16,2,22,92,0.043478261,0.043478261
1424,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,16,2,22,92,0.014492754,0.014492754
3003,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,16,2,21,92,0.028985507,0.028985507
2983,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,16,2,22,92,0.101449275,0.101449275
2779,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,16,2,25,92,0.043478261,0.043478261
2574,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,16,2,19,92,0.043478261,0.043478261
1681,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,16,2,32,92,0.072463768,0.072463768
616,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,16,2,22,92,0.043478261,0.043478261
194,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,16,2,28,92,0.043478261,0.043478261
2715,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,7,-7,26,92,1,0.985714286
1686,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,7,-7,21,92,0.217391304,0.217391304
1043,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,7,-7,20,92,0.072463768,0.072463768
761,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,7,-7,20,92,0.086956522,0.086956522
733,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,7,-7,20,92,0.188405797,0.188405797
619,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,7,-7,18,92,0.101449275,0.101449275
553,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,7,-7,24,92,0.086956522,0.086956522
2940,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1,5,-9,44,92,0.028985507,0.028985507
3028,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,10,-4,23,92,0.101449275,0.101449275
2781,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,0,10,-4,21,92,0.231884058,0.231884058
2520,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,10,-4,20,92,0.101449275,0.101449275
2515,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,0,10,-4,29,92,0.072463768,0.072463768
1687,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,0,10,-4,19,92,0.028985507,0.028985507
1145,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,0,10,-4,19,92,0.115942029,0.115942029
1007,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,10,-4,21,92,0.637681159,0.637681159
892,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,0,0,0,10,-4,22,92,0.057971014,0.057971014
2942,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0,1,2,6,-8,31,92,0.014492754,0.014492754
2726,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,1,2,6,-8,24,92,0.115942029,0.115942029
2554,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0,1,2,6,-8,26,92,0.144927536,0.144927536
2477,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,1,2,6,-8,23,92,0.086956522,0.086956522
2461,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,1,2,6,-8,27,92,0.115942029,0.115942029
2447,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,1,2,6,-8,23,92,0.086956522,0.086956522
2355,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0,1,2,6,-8,20,92,0.144927536,0.144927536
2291,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0,1,2,6,-8,21,92,0.115942029,0.115942029
1644,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0,1,2,6,-8,28,92,0.173913044,0.173913044
1653,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,0,8,-6,21,92,0.043478261,0.043478261
1278,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,0,8,-6,19,92,0.043478261,0.043478261
626,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,8,0,0,0,8,-6,26,92,0.028985507,0.028985507
2369,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0,6,-8,23,92,0.115942029,0.115942029
1932,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,8,0,0,0,6,-8,27,92,0.043478261,0.043478261
1774,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,8,0,0,0,6,-8,23,92,0.086956522,0.086956522
2829,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,5,-9,19,92,0.086956522,0.084507042
2729,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,5,-9,20,92,0.043478261,0.043478261
2602,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,5,-9,21,92,0.086956522,0.086956522
2260,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,5,-9,23,92,0.028985507,0.028985507
2142,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,5,-9,65,92,0.028985507,0.028985507
2016,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,5,-9,59,92,0.028985507,0.028985507
1949,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,5,-9,49,92,0.043478261,0.043478261
1744,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,5,-9,58,92,0.115942029,0.115942029
1732,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,5,-9,22,92,0.130434783,0.126760563
1695,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,5,-9,19,92,0.101449275,0.1
838,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,5,-9,22,92,0.028985507,0.028985507
326,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,5,-9,25,92,0.391304348,0.391304348
1992,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,1,0,1,17,3,42,92,0.028985507,0.028985507
1861,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8,1,0,1,17,3,20,92,0.086956522,0.086956522
1721,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0,1,2,18,4,33,92,0.086956522,0.086956522
